x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,y
0.6281440575692504,0.05512732331040299,-0.562727504401585,0.3887980199415408,0.18979417416611924,-0.7679371160976382,1.2465936507306692,-1.9013049889610603,0.9852757509968607,-0.6030238475962644,-0.6696491959683745,0.16746344493272713,-0.05869606216276911,-0.2712177626555692,1.2436291528203784,1.3839739117533714,-0.74776954618593094,0.47162896910353025,0.26624354895184843,-1.8485256068506979,0.26804349813858075,1.9617246882273358,-0.6747979212247566,-0.4472195459859395,-0.20462428455534803,-0.2734946075316158,-0.11340307175600156,-0.6161918094326747,0.1800070110050535,0.6028060778591613,-0.05844755971192228,-0.2987913614397417,0.9844292716308224,2.035626566534309,-0.6428882448805949,-0.9022447498656071,1.192004211236015,2.2052162737989747,1.6079947248548858,-0.9008146117081848,-0.3260951071048791,0.8326494836921335,1.8229033418264948,0.7681484196310387,0.30476795359902115,0.08960610860409815,-1.5355078455672841,0.438968582343436,-0.564564250270384,-0.49773551484630896,0.9533806050043472,-0.3851400780660669,0.7031856039692174,0.6547975632322061,0.19018259539006854,0.6377463138779627,0.3687752755567483,3.8019560411893383,-0.9469962738667426,0.6847333865216014,-1.3620503011351104,1.774520956086629,-2.5240218851404213,0.9132421947163704,-0.5848507561472802,-0.18548980465539125,-1.8539491647348472,0.2398766309436199,-1.3729401627279243,0.4293598405180678,0.1520608684694063,0.6456876652475998,-0.9917292426805001,-0.3174679165354794,-1.2295878648787175,-4.753737972515616
-2.6506237139324367,-1.5201407051405906,0.11201191052770976,-0.5482361651124015,1.2777632477718468,-0.5017436357478121,-0.3338092240964495,-1.314456348812793,-0.32177013682760974,-1.9768573454927847,-0.1894901024522407,0.6072419695424669,1.703865726348461,-0.45211098760295587,-1.9687673637783722,-0.4010982360370146,-0.2170165952071707,0.021912268207853053,-0.2801269497910459,-0.24438257115762102,-1.426456049281848,-0.43495369919749005,0.4913829685401468,-0.36222331406824315,-0.02483244411636696,1.2705144316567507,0.621184497886157,-0.9314001642096267,-1.1176684146151932,2.0081402396935566,-0.7418728802988185,-1.1449335448841866,-1.6186321645107593,0.5025317088743083,-0.061676365739428717,-1.4329968169393694,-1.3818747867398076,0.18159587082785197,-0.3433905321054093,1.2695639364535907,-0.4775854349264595,1.1681833619317779,-0.3190707489809962,-0.16866549461769634,-0.379093075502399,-0.24742497757717458,0.08945169494800567,-0.5066212942984731,-0.291672918564441,2.4483816399873066,-0.9903421988883947,0.8609803333359162,0.9322606520623142,-0.4938029923263686,1.135055660819614,0.4139178477999457,0.7081213808808905,1.4904378261530626,-0.9124608890009066,0.0503260802526525,-1.2178192652122501,0.4380868126337096,1.2934990554432408,0.9286840196673959,0.3792430427107337,0.0358859796103894,-0.006625952342017361,-0.7709603277826095,-0.5358948597816562,-0.25367098150620676,0.5044931062257987,1.0661058136796793,-0.8325021673324979,0.36684184910210854,0.5770612271890881,3.731935503260783
0.12286656308404094,-2.722993824423909,0.3374708354298437,0.6151485396794727,0.023600565432105498,0.06720637943697866,1.0136498262172151,0.8406610039600649,-1.2819784013441962,-1.0396231535967242,-0.5928111362573797,1.1277895814115226,-2.854895897037841,-0.6126291725124591,0.5242632389086185,-0.723108110016569,0.2394741284303674,-1.6626669291631289,0.5267086125335656,-0.6124479303167312,0.8255875781865192,-0.2829392932327125,-0.4028397250147317,0.7416651577299337,1.2679690770424237,-1.0697977053300736,-0.07521731037117506,1.9373320916402015,1.6292497178849314,-0.8570952520698772,0.9517535369508721,-1.8202256844986702,0.5658215320691585,-0.10954203624775047,-0.34527939774583727,0.30050964530414853,-1.7624416055699883,-1.5229758816452517,-1.9428306053504851,0.014529073173056059,-0.5573201260899098,-0.8794070922433922,-1.1635361333849052,-0.5229295220333269,-0.41812461568708154,-0.40172699308218546,0.10561738481455893,-1.1841249235248872,-0.9989319668398482,-1.3277253732298133,-0.9899537694345971,-0.3228122504098729,0.45037735237248483,-0.852532493232945,-0.16972687052445815,1.08960349788814,-0.7969596562837006,0.41143695276884296,-1.403534884641513,1.3603609264553296,0.6082493017360028,0.504512141234756,-0.20218647052348918,-1.5773197481590064,-0.6109191308394673,-0.24675506557091928,-1.2396880430978348,0.6505673379223914,0.7088412150171746,0.7315944336917333,1.2495790070002486,-0.32746830413669986,0.8052386888417918,0.35572086643084994,0.3863108904155475,3.7583156317305866
0.4042139215962588,0.8130570792193845,-1.4709130774455483,-0.7863358716125605,0.79145633188368,2.6923954257348397,-0.012644192934100398,-0.702097160877145,-0.3513978408561937,-1.0084760084924718,0.7900429868648099,-0.982104442584961,0.39507306737562553,-0.5619259563695581,1.1869939775714258,-0.03207883290001339,-0.12642300803774562,-0.7316237811666887,-1.2564140319966077,-0.4769609848171772,-0.09270869636592581,-1.2511910846088061,1.216548375483695,1.2635446428037227,0.4465883304715737,0.24100278449059329,0.22553162231216986,1.5288541593347573,-0.2577399118592741,-1.2280953076644319,-0.20784247226799543,0.1452281339411563,0.4036212244174788,2.1193211532173373,0.6275568879532413,-1.3135230094633294,-0.24849594366071193,1.1468419741833937,-0.6164708026429346,-0.20607980887545918,1.9400442996542362,-0.17537891101427708,0.8540732841005284,0.7235878237591851,0.11581682834420674,0.10252184152179222,1.4039223738729945,-1.7211606041411345,-1.9369131665630972,-1.2377343532968694,0.26891339353161314,-1.1501970354541076,-0.4377355302515394,-0.5637336902224835,-1.5058463587866477,-0.4356904743345126,0.8172572837849559,-1.0327868236997337,-0.355695651972093,-0.4049322406977549,0.38432453853133,1.292584048531059,1.875273475959466,0.5694998462635203,0.022412683603813408,1.3956281955544432,1.7243725748620662,0.6004804859939118,1.263531768835092,2.466552741755307,-3.663601180361006,-1.5968366205240907,-0.7425919927960952,-0.8848656569084113,1.3785047649112925,4.406257066352971
-0.2708305656406882,-2.918928326952684,-0.7382531602006426,-0.668397353345614,-0.024410178875617868,-1.144638876481229,0.48464897686738584,-0.035737645298260554,-1.342450380668489,-0.4471818513446973,1.639527087615005,-0.39619693973337666,-0.2238959172126753,0.251605423537343,-0.5728119226065866,0.423374915621705,0.8251957644159296,-1.8824441294244232,1.5565705767160891,-0.8217547824355094,-1.1852955387126871,-1.2941108410272986,1.3748752483697602,-1.2963415582271476,0.6586033578051655,-1.568484391486784,-0.0397936206621357,-1.37229438079313,-0.5583881784478454,1.5139670478265617,1.134896284336558,-0.8754057750239245,-1.6183215724499265,-0.7537503759309649,-0.2996522400313877,0.7473516019177637,0.08684251536937206,1.3492841919427698,0.7411792942731769,-0.9141549330034979,-0.21229342083491023,-0.4316323262139955,-1.2881475441365045,-1.265566604688353,-0.0010550607745502892,-0.5832917560672426,3.1645162755696012,-1.0905387414507612,0.3241473323718482,-0.2613314532533717,0.12166660665292124,-0.24776398758406487,-1.3039603418031498,-1.8736512136849002,-0.07841405095122497,1.512782432472782,-0.1922255688848031,-0.06187628030506827,0.7224916596466666,-1.9072272515980648,0.6892147718946698,0.38747480890288283,-0.874763424672264,0.7251295399124521,0.5067911848730451,1.0080695555568642,-0.5327807898195613,-0.4609559074251328,-0.3327610766950526,-1.124478993609762,0.46417993022756393,-0.5416903768582086,-0.8544428087611197,0.4236303615268588,-1.215284497822484,9.422315628496442
0.803450015456714,-0.7633941292309845,0.9747873532519526,1.272949883051805,0.3909725941906315,-0.5912111863437349,-1.4168534827446344,-0.9741804914165385,-0.5458242524287765,-0.802770465879193,0.33337529970334,0.7978584474390743,-0.03359483752532,-0.44346686696547377,-0.29014953122312953,-0.04392120759909483,1.2799470981737953,-0.8386916059268958,-0.23786532724864975,1.2734679461099876,0.6693492509534434,-1.169290837206262,-2.992530706910499,0.9136888369135776,-0.7143614802184807,0.7067277074068826,-0.049954654466453766,-0.4976165428490853,-0.06974901812688769,0.9751611741915018,-2.1324015732312303,0.3618659548896217,-0.4211591276668565,0.5453927880103248,-0.9458467625876293,-1.2912486827281646,-0.8318019045903807,-0.22780389445770746,1.0547320391526875,0.1958432054883943,-0.7118421946646271,0.6199287664169371,0.6017605080787513,-0.10402775247622305,0.9276924983170939,0.7964160788777546,-1.59712958309213,-2.9950559131831747,0.5072959450282718,-1.4134876112909618,-0.9909377821047002,-0.6567485621321579,0.9997003285407974,0.5095917697615846,-1.3466799769616302,-1.3332806232495724,0.5675706709882349,0.001927992070887742,-0.14893089013792316,1.3765003396300586,0.10683788472728287,0.7655616357851601,-0.6453664167821302,0.09778498303650487,2.6257516703369554,-0.07364438027066865,-0.5296858751331304,1.5777418708111848,0.4144969383593119,1.0491446001153588,-1.097035425977261,0.5009978116028415,-0.20564750029053872,-0.5672877638608926,-2.7841530777242336,4.254521684540979
-0.27820642565508696,-0.8927950702092348,-0.4049986292005961,0.8101123329758392,-0.21510900890837947,0.25566710434398116,0.16756732224783458,-0.6774222769019669,-1.615290988506961,0.6068206367091572,-0.8175723483082243,-1.491548556899198,-0.882917632641683,0.4148042059676146,-0.03610940561590633,-0.6464636848444804,1.5996017978853272,0.06665976118956062,0.21326506676725202,-1.1782862981225128,-0.6998297829342195,-1.5481974154819775,-1.1348245184971142,-1.6144567251583781,0.745282024686959,-0.1433508976662997,0.11653585567109585,-1.324983213714647,0.9534218263177108,0.4756056163992971,0.01747621917389436,0.37688779338996514,-1.4852677712727034,0.6269697404027085,-1.071666031105211,0.3555787301863438,0.07796006895963274,-0.35680183813041855,0.6697525716377352,0.16062660756321034,0.4399282364509454,-0.17230832472402863,-0.19240523529815498,-1.610271361412505,0.6065387915858961,-1.023495906818548,1.8234487072181038,0.8026953239688773,-0.0898037098547535,0.5418363264156026,-0.9212901076348513,-1.7476152824767086,-1.0331476048789305,-1.0314723820795968,0.9969511465762745,1.1284354225193194,2.0251355007005074,-1.4082636222639633,-0.3493764298748561,0.5622998024905458,-0.4686665593485905,0.1476669225736855,-0.6910674772833495,0.9413087381979394,-0.3297544464219761,1.666656814856995,1.075881494696849,-0.10727826684814078,1.0422722617339524,-0.8800434592019166,1.123295920410914,-0.698072377876568,1.7299139908498409,-1.0216417277868424,-0.9882467630215674,1.0974461777438758
0.4538960859450441,0.675980760482909,-0.6748952961251244,-1.2446396484066231,0.805057464127511,0.9510149856124489,0.4166684261672248,-1.2186733422149028,-0.07227438047211526,0.41365428259534287,1.059769794171621,-0.9591880175675251,-0.697301249862781,-1.0245753363394472,0.06207143169674344,-0.46625454125007004,0.6789249190189015,-1.3795177309894828,-0.5398848852373589,-0.07111160492912032,0.20642330611887555,0.2315670724012588,0.4295728228028255,2.230946180769389,-0.5202659017758997,-0.6832222319710105,0.7499010143009304,0.9932125192928415,-0.884589717848207,2.457886755766724,0.9608575165946274,1.1433834676401833,0.48119056934698823,-0.08984905930549346,-1.3766101149275378,0.723496336386962,0.2513131769839734,-0.1636674975634042,-0.5413696352086105,0.2988047856103616,-0.7787799354133625,-0.672532379121554,-1.1407733195918548,1.2100253673836965,2.0297356347206095,-1.0366484796303068,-1.322818130264096,0.39123342568978853,-1.0789563223733531,-1.341627394224903,0.6767173119360633,-0.2879971901287583,0.36728954493176613,-0.6996376398007418,-0.9924561229142363,0.1874288707744207,0.42246442599352063,1.2614901230661228,0.836913557839402,1.5130239993204015,0.25638022388535225,-2.041580376528875,-0.2129396288207509,1.4923781096775715,-0.4521015705996649,-0.27064695294643637,-0.7805618190771032,0.014839010458230509,-1.8014567388028995,-0.1279409216925683,-1.0443315324322968,0.31327920166995205,-0.7326259282306874,0.27536197810493007,-0.04360944173102963,-7.010339858291341
-1.095593318908787,1.827629624602913,-0.4084454161008482,1.0504525990108438,0.19587792403319976,-1.413326384972322,-1.4577216462928417,-0.9166262259420732,-2.3295164756201974,0.18109083457788044,-0.03386005516525497,0.9735107821389205,0.8727462312063804,-0.9815915014991338,-0.6430446174892619,-0.7916580151341569,0.8055755045033623,-0.1382238270033949,-2.305046161885953,-0.643340200139265,-0.4018162183747766,1.0730689117615781,2.295073214349544,0.003357969530514507,-0.0886829318777822,-0.23618973365777216,-1.3899990582410657,0.548292260598473,0.7108800276573621,0.9445965967244194,0.012010906364220602,0.34758758486848024,2.254362587731205,-0.7574968556368008,0.2904462224217716,-0.01190919819899345,1.1418285264267694,2.504332847622491,1.472195233108379,1.3927718980608037,0.5477872246381892,1.0167023802990227,0.38848942140817844,-0.8188211243485525,0.6012696659744923,-0.7829255117272672,0.6256002478445287,0.23117169415801295,-1.1565799173913673,1.3662533979440885,1.4488278270300505,1.7775635629413837,-1.3882457245330395,0.6206964281696841,0.39200833069689095,-0.152686691821103,-1.337233216815189,0.16058109253750208,-0.6768970901928065,-0.9195298899146884,1.432776843763662,2.732936562999817,-0.02231937139693236,1.4802717608094176,2.0840621159327024,-0.6207095468140509,-0.2560829336550996,0.5848349811728438,-0.08775377203498493,-0.5777029821532864,-1.925459770087183,-0.1554104461707264,0.6121481765852864,0.16393294831156258,-0.1279831736877449,5.91441958665154
1.0617252629183793,-0.9459507650806932,0.45826750421903856,0.5450557397920869,1.0610177362171247,2.8795725282819156,-0.2461388186112471,1.7866485881794285,-0.3857570989021825,-0.8111185573526463,-0.06984687663206919,1.169822368325978,1.3154285756626463,0.4161633043087919,0.5288721057267024,-0.7770188581202723,-0.19612593621299937,0.34111216770594033,0.27741603960087374,-0.24136133111962305,0.5388396170628247,0.26484275874756796,-0.7878034759873169,0.6344770662688777,-0.6773565554766078,0.1788585074660542,-0.6618463486106173,-1.9848161650442149,-0.8711978267729114,1.9738643188289768,0.5438501206825006,0.3663967270747661,0.45204424138631005,-0.5669848224485234,-0.12210350079451364,0.5693598432169983,0.022142153743157807,-1.9485771392188376,-0.18230831779459616,2.3974803156602986,0.8650376009668928,-1.5054217332389077,1.611365493575863,0.40973186444947546,2.062110461667474,-0.12558974897444472,0.1552322526273501,0.44168616495570384,1.12875384248228,0.7218247471689035,0.11649998892705807,-0.8658681201245497,0.524465713741495,-1.5902467816512804,-0.9599039221579759,-1.6965290124467352,0.0698995755621179,-0.5429193856059632,-0.21454237146285615,-0.6374321055805653,-0.10564927531021717,-0.6776646047311995,1.500976161105709,1.4990607965632796,1.383379070038694,1.3596431412313603,-1.0079065189354786,-2.2771711212832586,0.41434561514721013,0.47795102768963543,0.9686231812876891,-2.063162234729451,0.5026857080204591,0.47892426404341437,0.4636956486159318,3.937957364987955
